charge,anlage,area,product,recipe,start,ende,diff,diffm
6811445_6811449,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2020-08-11 09:37:13.370000+00:00,2020-08-11 10:59:07.002000+00:00,0 days 01:21:53.632000,81.89386666666667
6812070_6812080,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-11 14:18:22.093000+00:00,2020-08-11 15:42:12.860000+00:00,0 days 01:23:50.767000,83.84611666666666
6812072_6812081,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-11 13:25:51.786000+00:00,2020-08-11 13:49:12.395000+00:00,0 days 00:23:20.609000,23.34348333333333
6812082_6812087,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-11 14:18:08.853000+00:00,2020-08-11 15:06:31.600000+00:00,0 days 00:48:22.747000,48.37911666666667
6812111_6812115,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-11 13:49:38.950000+00:00,2020-08-11 14:13:33.374000+00:00,0 days 00:23:54.424000,23.907066666666665
6812244_6812248,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-11 18:45:01.393000+00:00,2020-08-11 19:21:29.466000+00:00,0 days 00:36:28.073000,36.46788333333333
6812388_6812399,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-11 17:17:45.598000+00:00,2020-08-11 18:30:44.240000+00:00,0 days 01:12:58.642000,72.97736666666667
6812394_6812401,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-11 18:53:36.089000+00:00,2020-08-12 05:46:16.565000+00:00,0 days 10:52:40.476000,652.6746
6812409_6812417,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-11 17:04:52.091000+00:00,2020-08-11 17:22:16.663000+00:00,0 days 00:17:24.572000,17.409533333333332
6813963_6813971,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-12 06:53:46.273000+00:00,2020-08-12 07:46:31.327000+00:00,0 days 00:52:45.054000,52.7509
6813973_6813980,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-12 05:27:46.917000+00:00,2020-08-12 05:51:07.775000+00:00,0 days 00:23:20.858000,23.34763333333333
6813979_6813984,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-12 06:34:57.121000+00:00,2020-08-12 06:50:33.952000+00:00,0 days 00:15:36.831000,15.61385
6814034_6814038,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-12 05:48:38.960000+00:00,2020-08-12 08:27:33.509000+00:00,0 days 02:38:54.549000,158.90915
6814039_6814046,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-12 05:51:52.734000+00:00,2020-08-12 06:15:52.491000+00:00,0 days 00:23:59.757000,23.99595
6814136_6814140,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-12 06:53:25.392000+00:00,2020-08-12 07:29:09.935000+00:00,0 days 00:35:44.543000,35.742383333333336
6814358_6814362,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-12 08:29:54.250000+00:00,2020-08-12 11:39:57.778000+00:00,0 days 03:10:03.528000,190.0588
6814679_6814683,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-08-12 10:06:25.582000+00:00,2020-08-12 11:39:38.769000+00:00,0 days 01:33:13.187000,93.21978333333334
6814839_6814843,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-08-12 11:42:32.981000+00:00,2020-08-12 13:37:23.720000+00:00,0 days 01:54:50.739000,114.84565
6815595_6815599,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-12 18:07:11.142000+00:00,2020-08-12 19:15:31.625000+00:00,0 days 01:08:20.483000,68.34138333333334
6815600_6815604,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-12 19:22:03.338000+00:00,2020-08-12 20:33:17.092000+00:00,0 days 01:11:13.754000,71.22923333333334
6815605_6815609,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-12 17:29:44.842000+00:00,2020-08-12 17:47:09.123000+00:00,0 days 00:17:24.281000,17.404683333333335
6815637_6815641,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-08-12 17:37:21.956000+00:00,2020-08-12 18:36:11.064000+00:00,0 days 00:58:49.108000,58.818466666666666
6815667_6815671,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-08-12 17:49:32.319000+00:00,2020-08-12 18:15:06.588000+00:00,0 days 00:25:34.269000,25.57115
6816055_6816059,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-08-13 04:20:03.724000+00:00,2020-08-13 05:38:36.495000+00:00,0 days 01:18:32.771000,78.54618333333333
6816723_6816732,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-13 10:03:53.141000+00:00,2020-08-13 10:57:35.412000+00:00,0 days 00:53:42.271000,53.70451666666666
6816724_6816733,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-13 07:05:05.737000+00:00,2020-08-13 08:11:54.522000+00:00,0 days 01:06:48.785000,66.81308333333334
6816734_6816738,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-13 11:10:22.257000+00:00,2020-08-13 11:25:59.736000+00:00,0 days 00:15:37.479000,15.62465
6816923_6816927,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-13 08:22:28.689000+00:00,2020-08-13 08:46:34.887000+00:00,0 days 00:24:06.198000,24.1033
6817161_6817169,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-13 15:48:29.184000+00:00,2020-08-13 17:04:17.562000+00:00,0 days 01:15:48.378000,75.8063
6817176_6817183,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-13 09:44:04.229000+00:00,2020-08-13 10:01:29.540000+00:00,0 days 00:17:25.311000,17.42185
6817284_6817290,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-08-13 10:06:30.312000+00:00,2020-08-13 10:57:08.332000+00:00,0 days 00:50:38.020000,50.63366666666667
6817552_6817556,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-13 11:50:43.390000+00:00,2020-08-13 12:25:51.721000+00:00,0 days 00:35:08.331000,35.13885
6817655_6817659,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-13 12:32:13.909000+00:00,2020-08-13 13:46:21.100000+00:00,0 days 01:14:07.191000,74.11985
6817813_6817817,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-08-13 13:56:20.008000+00:00,2020-08-13 15:31:06.595000+00:00,0 days 01:34:46.587000,94.77645
6820168_6820175,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-13 19:24:30.201000+00:00,2020-08-13 20:19:13.324000+00:00,0 days 00:54:43.123000,54.718716666666666
6820176_6820181,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-13 16:44:07.329000+00:00,2020-08-13 17:07:27.551000+00:00,0 days 00:23:20.222000,23.33703333333333
6820182_6820186,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-13 19:27:16.113000+00:00,2020-08-13 19:42:54.158000+00:00,0 days 00:15:38.045000,15.634083333333333
6820204_6820208,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-08-13 17:13:18.930000+00:00,2020-08-14 08:27:45.156000+00:00,0 days 15:14:26.226000,914.4371
6820213_6820221,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-13 17:12:35.942000+00:00,2020-08-13 17:36:38.515000+00:00,0 days 00:24:02.573000,24.04288333333333
6820568_6820572,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-13 19:47:49.061000+00:00,2020-08-13 20:21:59.310000+00:00,0 days 00:34:10.249000,34.17081666666667
6821270_6821274,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-14 08:59:52.406000+00:00,2020-08-14 11:01:33.778000+00:00,0 days 02:01:41.372000,121.68953333333332
6821365_6821369,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-14 10:10:23.728000+00:00,2020-08-14 11:19:46.168000+00:00,0 days 01:09:22.440000,69.374
6821370_6821374,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-14 15:39:48.497000+00:00,2020-08-14 17:29:28.525000+00:00,0 days 01:49:40.028000,109.66713333333334
6821375_6821379,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-14 10:06:16.903000+00:00,2020-08-14 10:23:42.606000+00:00,0 days 00:17:25.703000,17.428383333333333
6821573_6821577,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2020-08-16 12:41:16.557000+00:00,2020-08-16 13:53:32.101000+00:00,0 days 01:12:15.544000,72.25906666666667
6821629_6821633,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-14 12:12:50.090000+00:00,2020-08-14 13:49:31.878000+00:00,0 days 01:36:41.788000,96.69646666666668
6821726_6821731,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-08-14 13:51:06.085000+00:00,2020-08-14 14:57:08.097000+00:00,0 days 01:06:02.012000,66.03353333333334
6822528_6822532,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-08-17 02:12:20.105000+00:00,2020-08-17 02:53:33.454000+00:00,0 days 00:41:13.349000,41.22248333333334
6822643_6822647,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-17 03:58:35.563000+00:00,2020-08-17 05:32:12.254000+00:00,0 days 01:33:36.691000,93.61151666666666
6822648_6822652,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-17 08:08:03.726000+00:00,2020-08-17 09:14:43.468000+00:00,0 days 01:06:39.742000,66.66236666666667
6822653_6822657,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-17 01:52:50.165000+00:00,2020-08-17 02:10:15.805000+00:00,0 days 00:17:25.640000,17.427333333333333
6823495_6823499,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-16 12:46:15.255000+00:00,2020-08-16 13:39:40.819000+00:00,0 days 00:53:25.564000,53.42606666666666
6823517_6823521,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-08-16 13:41:33.098000+00:00,2020-08-16 14:31:00.955000+00:00,0 days 00:49:27.857000,49.46428333333333
6823530_6823534,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-16 13:56:30.805000+00:00,2020-08-16 15:11:41.406000+00:00,0 days 01:15:10.601000,75.17668333333333
6823552_6823556,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-16 14:30:49.671000+00:00,2020-08-16 14:54:10.128000+00:00,0 days 00:23:20.457000,23.34095
6823566_6823570,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-17 02:09:31.603000+00:00,2020-08-17 02:34:27.775000+00:00,0 days 00:24:56.172000,24.9362
6823681_6823685,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-17 01:48:58.282000+00:00,2020-08-17 02:04:35.713000+00:00,0 days 00:15:37.431000,15.62385
6823828_6823832,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-17 02:47:36.166000+00:00,2020-08-17 03:22:56.810000+00:00,0 days 00:35:20.644000,35.34406666666667
6823837_6823841,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-08-17 03:40:08.461000+00:00,2020-08-17 04:05:42.957000+00:00,0 days 00:25:34.496000,25.57493333333333
6824048_6824055,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-17 08:22:11.783000+00:00,2020-08-17 09:15:27.562000+00:00,0 days 00:53:15.779000,53.26298333333333
6824056_6824061,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-17 06:06:58.864000+00:00,2020-08-17 07:06:13.232000+00:00,0 days 00:59:14.368000,59.239466666666665
6824062_6824066,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-17 08:20:26.176000+00:00,2020-08-17 08:36:03.709000+00:00,0 days 00:15:37.533000,15.62555
6824067_6824071,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-08-17 10:16:03.557000+00:00,2020-08-17 11:38:38.949000+00:00,0 days 01:22:35.392000,82.58986666666667
6824105_6824109,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-08-17 06:06:36.775000+00:00,2020-08-17 08:06:34.358000+00:00,0 days 01:59:57.583000,119.95971666666668
6824271_6824275,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-17 07:52:05.436000+00:00,2020-08-17 08:16:31.433000+00:00,0 days 00:24:25.997000,24.43328333333333
6824913_6824917,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-17 08:49:30.376000+00:00,2020-08-17 09:21:27.751000+00:00,0 days 00:31:57.375000,31.95625
6825385_6825389,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-08-17 09:17:16.324000+00:00,2020-08-17 09:43:08.048000+00:00,0 days 00:25:51.724000,25.862066666666667
6826953_6826961,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-17 16:26:58.553000+00:00,2020-08-17 17:20:09.726000+00:00,0 days 00:53:11.173000,53.18621666666667
6826962_6826971,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-17 15:34:01.746000+00:00,2020-08-17 15:58:57.437000+00:00,0 days 00:24:55.691000,24.928183333333333
6826963_6826970,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-17 16:26:44.246000+00:00,2020-08-17 16:42:20.972000+00:00,0 days 00:15:36.726000,15.6121
6827025_6827029,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-17 15:59:41.058000+00:00,2020-08-17 16:23:37.596000+00:00,0 days 00:23:56.538000,23.9423
6827042_6827046,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-17 17:00:12.343000+00:00,2020-08-17 17:30:14.718000+00:00,0 days 00:30:02.375000,30.039583333333333
6828942_6828946,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-18 13:12:07.689000+00:00,2020-08-18 14:22:35.497000+00:00,0 days 01:10:27.808000,70.46346666666666
6828947_6828952,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-18 14:47:39.665000+00:00,2020-08-18 15:56:44.680000+00:00,0 days 01:09:05.015000,69.08358333333334
6828954_6828963,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-18 13:11:57.230000+00:00,2020-08-18 13:29:21.962000+00:00,0 days 00:17:24.732000,17.4122
6829337_6829341,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-08-19 09:43:43.899000+00:00,2020-08-19 10:42:21.079000+00:00,0 days 00:58:37.180000,58.61966666666667
6829510_6829518,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-18 18:48:43.855000+00:00,2020-08-18 20:10:04.978000+00:00,0 days 01:21:21.123000,81.35205
6829519_6829528,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-18 17:52:38.224000+00:00,2020-08-18 18:15:56.720000+00:00,0 days 00:23:18.496000,23.30826666666667
6829520_6829527,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-18 18:48:32.693000+00:00,2020-08-18 19:04:09.761000+00:00,0 days 00:15:37.068000,15.6178
6829546_6829553,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-18 18:22:06.260000+00:00,2020-08-18 18:46:08.882000+00:00,0 days 00:24:02.622000,24.0437
6829576_6829580,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-18 19:24:04.174000+00:00,2020-08-18 19:57:06.793000+00:00,0 days 00:33:02.619000,33.04365
6830858_6830862,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-08-19 10:15:22.181000+00:00,2020-08-19 11:50:42.320000+00:00,0 days 01:35:20.139000,95.33565
6831006_6831011,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-08-19 11:49:31.826000+00:00,2020-08-19 12:39:07.927000+00:00,0 days 00:49:36.101000,49.60168333333333
6831533_6831537,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-19 17:47:07.954000+00:00,2020-08-19 18:58:30.728000+00:00,0 days 01:11:22.774000,71.37956666666666
6831543_6831551,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-20 03:55:51.912000+00:00,2020-08-20 05:02:41.523000+00:00,0 days 01:06:49.611000,66.82685
6831552_6831558,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-19 17:46:53.258000+00:00,2020-08-19 18:04:26.191000+00:00,0 days 00:17:32.933000,17.548883333333333
6831862_6831869,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-08-19 18:05:43.933000+00:00,2020-08-19 18:31:24.359000+00:00,0 days 00:25:40.426000,25.673766666666666
6832493_6832497,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-08-19 19:20:26.477000+00:00,2020-08-19 20:47:43.285000+00:00,0 days 01:27:16.808000,87.28013333333334
6832724_6832728,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-08-20 05:30:56.465000+00:00,2020-08-20 05:57:19.478000+00:00,0 days 00:26:23.013000,26.38355
6832855_6832862,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-20 07:43:24.191000+00:00,2020-08-20 08:42:17.255000+00:00,0 days 00:58:53.064000,58.8844
6832863_6832868,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-08-20 06:44:43.321000+00:00,2020-08-20 07:08:04.114000+00:00,0 days 00:23:20.793000,23.34655
6832869_6832873,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-08-20 07:43:12.028000+00:00,2020-08-20 07:58:48.849000+00:00,0 days 00:15:36.821000,15.613683333333332
6832891_6832895,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-08-20 07:19:21.443000+00:00,2020-08-20 07:43:19.374000+00:00,0 days 00:23:57.931000,23.965516666666662
6832958_6832966,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-08-20 08:43:11.312000+00:00,2020-08-20 09:15:50.612000+00:00,0 days 00:32:39.300000,32.655
6833431_6833446,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-08-20 13:10:22.507000+00:00,2020-08-20 14:21:04.946000+00:00,0 days 01:10:42.439000,70.70731666666667
6833437_6833452,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-08-20 19:24:34.029000+00:00,2020-08-20 20:35:32.685000+00:00,0 days 01:10:58.656000,70.9776
6833448_6833459,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-08-20 13:07:33.282000+00:00,2020-08-20 13:24:58.414000+00:00,0 days 00:17:25.132000,17.418866666666666
